case,method,grid_or_nodes,cumulative_seconds,lower,upper,width
inventory1,price8.0,35,7.646075312999983,5.023170627954492,5.044753918594139,0.021583290639646088
inventory1,price8.0,37,8.065105594999977,5.023170627954492,5.044753918594139,0.021583290639646088
inventory2,budget2.0,1,1.0668643610000004,10.196728717068549,10.246151013152604,0.0494222960840545
inventory2,budget2.0,3,1.3783066550000171,10.196728717068549,10.246151013152604,0.0494222960840545
inventory2,budget2.0,5,1.6841576860000487,10.196728717068549,10.246151013152604,0.04942229608405446
inventory2,budget2.0,7,1.9857324400000493,10.196728717068549,10.246151013152604,0.04942229608405446
inventory2,budget2.0,9,2.287976178000008,10.196728717068549,10.246151013152604,0.04942229608405446
inventory2,budget8.0,1,1.5169016870000291,10.196728717068549,10.244316724853135,0.04758800778458623
inventory2,budget8.0,3,1.8266869980000138,10.196728717068549,10.244316724853135,0.04758800778458623
inventory2,budget8.0,5,2.1363945630000103,10.196728717068549,10.244316724853135,0.047588007784586196
inventory2,budget8.0,7,2.4449426940000194,10.196728717068549,10.244316724853135,0.047588007784586196
inventory2,budget8.0,9,2.755146999000033,10.196728717068549,10.244316724853135,0.047588007784586196
inventory2,budget8.0,11,3.0652382510000393,10.196728717068549,10.244316724853135,0.047588007784586196
inventory2,budget8.0,13,3.3728478030000133,10.196728717068549,10.244316724853135,0.047588007784586196
inventory2,budget8.0,15,3.68358619899999,10.196728717068549,10.244316724853135,0.047588007784586196
inventory2,budget8.0,17,3.9882923370000185,10.196728717068549,10.244316724853135,0.04758800778458618
inventory2,budget8.0,19,4.29203938400002,10.196728717068549,10.244316724853135,0.04758800778458618
inventory2,budget8.0,21,4.596899683999993,10.196728717068549,10.244316724853135,0.04758800778458617
inventory2,budget8.0,23,4.899429150000003,10.196728717068549,10.244316724853135,0.047588007784586155
inventory2,budget8.0,25,5.202923818000045,10.196728717068549,10.244316724853135,0.047588007784586155
inventory2,budget8.0,27,5.511417809000022,10.196728717068549,10.244316724853135,0.04758800778458614
inventory2,budget8.0,29,5.821323553000013,10.196728717068549,10.244316724853135,0.04758800778458614
inventory2,budget8.0,31,6.129552706000027,10.196728717068549,10.244316724853135,0.04758800778458614
inventory2,budget8.0,33,6.434580158000017,10.196728717068549,10.244316724853135,0.04758800778458614
inventory2,budget8.0,35,6.740372248000028,10.196728717068549,10.244316724853135,0.047588007784586134
inventory2,budget8.0,37,7.044941359999996,10.196728717068549,10.244316724853135,0.047588007784586134
inventory2,budget8.0,39,7.349015398999995,10.196728717068549,10.244316724853135,0.047588007784586134
inventory2,budget8.0,41,7.65285439400003,10.196728717068549,10.244316724853135,0.047588007784586134
inventory2,budget8.0,43,7.95687745500004,10.196728717068549,10.244316724853135,0.047588007784586134
inventory2,budget8.0,45,8.260510691000036,10.196728717068549,10.244316724853135,0.047588007784586134
inventory2,price2.0,1,2.268504226999994,10.196728717068485,10.248453797402568,0.05172508033408525
inventory2,price8.0,1,3.560636743000032,10.227356369935487,10.244316724853135,0.016960354917647625
inventory2,price8.0,3,5.911406912000018,10.227356370054586,10.244316724853135,0.016960354798548676
inventory2,price8.0,5,9.484187845000008,10.227356370054586,10.244316724853135,0.016960354798548676
queue0,budget2.0,1,0.05973627499997747,0.23054558560261643,0.23054559490265092,9.300034481382153e-09
queue0,budget8.0,1,0.059488693999981024,0.23054558560261643,0.23054559490265092,9.300034481382153e-09
queue0,price2.0,1,0.0856973260000018,0.23054558560261604,0.23054559490265092,9.30003487195057e-09
queue0,price8.0,1,0.08494926200000918,0.23054558560261604,0.23054559490265092,9.30003487195057e-09
queue1,budget2.0,1,0.22307176399999662,7.388772640507153,7.424601996501168,0.035829355994014454
queue1,budget2.0,3,0.28807044899997436,7.388772640507153,7.424601996501168,0.03582935599401443
queue1,budget2.0,5,0.35299588399999493,7.388772640507153,7.424601996501168,0.03582935599401427
queue1,budget2.0,7,0.41827633299999434,7.388772640507153,7.424601996501168,0.035829355994014225
queue1,budget2.0,9,0.4831223989999671,7.388772640507153,7.424601996501168,0.03582935599401405
queue1,budget2.0,11,0.5483038989999613,7.388772640507153,7.424601996501168,0.03582935599401398
queue1,budget2.0,13,0.613230585999986,7.388772640507153,7.424601996501168,0.035829355994013906
queue1,budget2.0,15,0.6779984239999521,7.388772640507153,7.424601996501168,0.035829355994013885
queue1,budget2.0,17,0.7427481450000073,7.388772640507154,7.424601996501168,0.0358293559940138
queue1,budget2.0,19,0.807401451999965,7.388772640507154,7.424601996501168,0.03582935599401357
queue1,budget2.0,21,0.8721601259999829,7.388772640507154,7.424601996501168,0.03582935599401353
queue1,budget2.0,23,0.9370678139999882,7.388772640507154,7.424601996501168,0.03582935599401352
queue1,budget2.0,25,1.0019646469999657,7.388772640507154,7.424601996501168,0.03582935599401348
queue1,budget2.0,27,1.0670791459999691,7.388791921921467,7.424601996501168,0.035810074579701354
queue1,budget2.0,29,1.1315141039999617,7.388791921921467,7.424601996501168,0.03581007457970133
queue1,budget2.0,31,1.1961937699999794,7.388791921921467,7.424601996501168,0.03581007457970132
queue1,budget2.0,33,1.2614313939999988,7.388796742275044,7.424601996501168,0.03580525422612364
queue1,budget2.0,35,1.326355676999981,7.388801562628622,7.424601996501168,0.03580043387254597
queue1,budget2.0,37,1.3909501249999607,7.388801562628622,7.424601996501168,0.035800433872545966
queue1,budget2.0,39,1.4561330469999803,7.3888063829821995,7.424601996501168,0.03579561351896829
queue1,budget2.0,41,1.5214211269999964,7.388811203335777,7.424601996501168,0.03579079316539068
queue1,budget2.0,43,1.5861600119999935,7.388811203335777,7.424601996501168,0.03579079316539068
queue1,budget2.0,45,1.6507280799999648,7.388811203335777,7.424601996501168,0.03579079316539064
queue1,budget2.0,47,1.715481877000002,7.388811203335777,7.424601996501168,0.03579079316539062
queue1,budget2.0,49,1.78038339699998,7.388811203335777,7.424601996501168,0.035790793165390605
queue1,budget2.0,51,1.8455977959999927,7.388816023689355,7.424601996501168,0.03578597281181293
queue1,budget2.0,53,1.911131154999964,7.388820844042932,7.424601996501168,0.035781152458235266
queue1,budget2.0,55,1.9758686170000033,7.388820844042932,7.424601996501168,0.03578115245823525
queue1,budget2.0,57,2.0409567869999705,7.38882566439651,7.424601996501168,0.035776332104657575
queue1,budget8.0,1,0.22199388199999248,7.388772640507153,7.424601996501168,0.035829355994014454
queue1,budget8.0,3,0.28675694499997917,7.388772640507153,7.424601996501168,0.03582935599401443
queue1,budget8.0,5,0.3517007899999953,7.388772640507153,7.424601996501168,0.03582935599401427
queue1,budget8.0,7,0.4168565039999521,7.388772640507153,7.424601996501168,0.035829355994014225
queue1,budget8.0,9,0.481445224999959,7.388772640507153,7.424601996501168,0.03582935599401405
queue1,budget8.0,11,0.5463328049999632,7.388772640507153,7.424601996501168,0.03582935599401398
queue1,budget8.0,13,0.6120253459999958,7.388772640507153,7.424601996501168,0.035829355994013906
queue1,budget8.0,15,0.677014698999983,7.388772640507153,7.424601996501168,0.035829355994013885
queue1,budget8.0,17,0.7418745079999667,7.388772640507154,7.424601996501168,0.0358293559940138
queue1,budget8.0,19,0.806975017999946,7.388772640507154,7.424601996501168,0.03582935599401357
queue1,budget8.0,21,0.8716570599999613,7.388772640507154,7.424601996501168,0.03582935599401353
queue1,budget8.0,23,0.9368447509999669,7.388772640507154,7.424601996501168,0.03582935599401352
queue1,budget8.0,25,1.0021152169999823,7.388772640507154,7.424601996501168,0.03582935599401348
queue1,budget8.0,27,1.0677227399999651,7.388791921921467,7.424601996501168,0.035810074579701354
queue1,budget8.0,29,1.1324537949999467,7.388791921921467,7.424601996501168,0.03581007457970133
queue1,budget8.0,31,1.197542086999988,7.388791921921467,7.424601996501168,0.03581007457970132
queue1,budget8.0,33,1.2628764489999753,7.388796742275044,7.424601996501168,0.03580525422612364
queue1,budget8.0,35,1.3281144559999802,7.388801562628622,7.424601996501168,0.03580043387254597
queue1,budget8.0,37,1.3931046409999794,7.388801562628622,7.424601996501168,0.035800433872545966
queue1,budget8.0,39,1.4583300889999578,7.3888063829821995,7.424601996501168,0.03579561351896829
queue1,budget8.0,41,1.523477770999989,7.388811203335777,7.424601996501168,0.03579079316539068
queue1,budget8.0,43,1.5882036679999487,7.388811203335777,7.424601996501168,0.03579079316539068
queue1,budget8.0,45,1.6529760959999749,7.388811203335777,7.424601996501168,0.03579079316539064
queue1,budget8.0,47,1.7175204899999699,7.388811203335777,7.424601996501168,0.03579079316539062
queue1,budget8.0,49,1.7842366289999632,7.388811203335777,7.424601996501168,0.035790793165390605
queue1,budget8.0,51,1.8509320569999659,7.388816023689355,7.424601996501168,0.03578597281181293
queue1,budget8.0,53,1.9159236439999745,7.388820844042932,7.424601996501168,0.035781152458235266
queue1,budget8.0,55,1.9805162309999673,7.388820844042932,7.424601996501168,0.03578115245823525
queue1,budget8.0,57,2.0452888279999684,7.38882566439651,7.424601996501168,0.035776332104657575
queue1,budget8.0,59,2.109998030999975,7.388830484750088,7.424601996501168,0.035771511751079926
queue1,budget8.0,61,2.1745154349999893,7.388830484750088,7.424601996501168,0.035771511751079905
queue1,budget8.0,63,2.239150775999974,7.388830484750088,7.424601996501168,0.0357715117510799
queue1,budget8.0,65,2.3043238159999646,7.388835305103665,7.424601996501168,0.03576669139750222
queue1,budget8.0,67,2.3694548919999647,7.388840125457243,7.424601996501168,0.03576187104392455
queue1,budget8.0,69,2.4342246959999443,7.388840125457243,7.424601996501168,0.035761871043924545
queue1,budget8.0,71,2.499137613999949,7.3888449458108205,7.424601996501168,0.03575705069034686
queue1,budget8.0,73,2.5636754789999827,7.388849766164398,7.424601996501168,0.035752230336769365
queue1,budget8.0,75,2.628479363999986,7.388849766164398,7.424601996501168,0.03575223033676935
queue1,budget8.0,77,2.6930829669999525,7.388849766164398,7.424601996501168,0.03575223033676927
queue1,budget8.0,79,2.758152761999952,7.388849766164398,7.424601996501168,0.035752230336769227
queue1,budget8.0,81,2.822951848999992,7.388849766164398,7.424601996501168,0.035752230336769206
queue1,budget8.0,83,2.887550474999955,7.388849766164398,7.424601996501168,0.035752230336769206
queue1,budget8.0,85,2.9521585059999893,7.388849766164398,7.424601996501168,0.03575223033676919
queue1,budget8.0,87,3.0165674059999787,7.388849766164398,7.424601996501168,0.03575223033676919
queue1,budget8.0,89,3.0816899899999726,7.388852176341187,7.424601996501168,0.03574982015998035
queue1,budget8.0,91,3.146788527999945,7.388854586517977,7.424601996501168,0.035747409983191515
queue1,budget8.0,93,3.2110448089999863,7.388854586517977,7.424601996501168,0.03574740998319151
queue1,budget8.0,95,3.276317608999989,7.3888569966947655,7.424601996501168,0.03574499980640267
queue1,budget8.0,97,3.3419783009999833,7.388859406871554,7.424601996501168,0.03574258962961385
queue1,budget8.0,99,3.406893522999951,7.388859406871554,7.424601996501168,0.03574258962961385
queue1,budget8.0,101,3.471679650999988,7.388859406871554,7.424601996501168,0.03574258962961384
queue1,budget8.0,103,3.5361968149999825,7.388859406871554,7.424601996501168,0.03574258962961383
queue1,budget8.0,105,3.601485668999999,7.388861817048343,7.424601996501168,0.035740179452825
queue1,budget8.0,107,3.6665261189999683,7.388864227225132,7.424601996501168,0.03573776927603616
queue1,budget8.0,109,3.7309662469999694,7.388864227225132,7.424601996501168,0.035737769276036155
queue1,budget8.0,111,3.7966870489999565,7.388866637401921,7.424601996501168,0.03573535909924731
queue1,budget8.0,113,3.861878846999957,7.3888690475787095,7.424601996501168,0.03573294892245851
queue1,budget8.0,115,3.926581148999958,7.3888690475787095,7.424601996501168,0.03573294892245849
queue1,budget8.0,117,3.9911722239999676,7.3888690475787095,7.424601996501168,0.03573294892245849
queue1,budget8.0,119,4.055398760999992,7.3888690475787095,7.424601996501168,0.035732948922458485
queue1,budget8.0,121,4.119927952999944,7.3888690475787095,7.424601996501168,0.03573294892245848
queue1,budget8.0,123,4.185283736999963,7.388871457755498,7.424601996501168,0.035730538745669636
queue1,budget8.0,125,4.250370866999958,7.388873867932287,7.424601996501168,0.03572812856888081
queue1,budget8.0,127,4.315281692999974,7.388873867932287,7.424601996501168,0.0357281285688808
queue1,budget8.0,129,4.380865258999961,7.388876278109076,7.424601996501168,0.03572571839209196
queue1,budget8.0,131,4.446185669999977,7.388878688285865,7.424601996501168,0.03572330821530314
queue1,budget8.0,133,4.510932939999975,7.388878688285865,7.424601996501168,0.03572330821530314
queue1,budget8.0,135,4.575290533999976,7.388878688285865,7.424601996501168,0.035723308215303125
queue1,budget8.0,137,4.640149120999979,7.388878688285865,7.424601996501168,0.035723308215303125
queue1,budget8.0,139,4.7052011879999895,7.388881098462654,7.424601996501168,0.03572089803851428
queue1,budget8.0,141,4.770122488999959,7.388883508639442,7.424601996501168,0.03571848786172545
queue1,budget8.0,143,4.834935557999984,7.388883508639442,7.424601996501168,0.03571848786172544
queue1,budget8.0,145,4.900148817999991,7.388885918816231,7.424601996501168,0.035716077684936606
queue1,budget8.0,147,4.965519514999983,7.38888832899302,7.424601996501168,0.03571366750814785
queue1,budget8.0,149,5.030199732999961,7.38888832899302,7.424601996501168,0.035713667508147806
queue1,budget8.0,151,5.094829876999995,7.38888832899302,7.424601996501168,0.035713667508147785
queue1,budget8.0,153,5.159353469999985,7.38888832899302,7.424601996501168,0.035713667508147785
queue1,budget8.0,155,5.223910984999975,7.38888832899302,7.424601996501168,0.03571366750814777
queue1,budget8.0,157,5.288318192999952,7.38888832899302,7.424601996501168,0.035713667508147764
queue1,budget8.0,159,5.353686495999966,7.388890739169809,7.424601996501168,0.03571125733135893
queue1,budget8.0,161,5.419588580999971,7.388893149346598,7.424601996501168,0.035708847154570095
queue1,budget8.0,163,5.484388179999996,7.388893149346598,7.424601996501168,0.03570884715457009
queue1,budget8.0,165,5.549915761999955,7.388894755068814,7.424601996501168,0.035707241432353105
queue1,budget8.0,167,5.615590655999995,7.3888955595233865,7.424601996501168,0.03570643697778125
queue1,budget8.0,169,5.681157386999985,7.388897165245604,7.424601996501168,0.035704831255564264
queue1,budget8.0,171,5.746575163999978,7.388897969700175,7.424601996501168,0.035704026800992425
queue1,budget8.0,173,5.811931248999997,7.388897969700175,7.424601996501168,0.035704026800992425
queue1,budget8.0,175,5.8768065909999905,7.388897969700175,7.424601996501168,0.03570402680099242
queue1,budget8.0,177,5.941852959999949,7.388897969700175,7.424601996501168,0.03570402680099241
queue1,budget8.0,179,6.007857589999958,7.388899575422393,7.424601996501168,0.03570242107877543
